,tweet_text,date,hashtags,link
506,Hotel Waitress Attending to Quarantined #COVID19 Suspects Spotted in Kabale Food Market #ChimpReportsNews #UgandaNews #Uganda #Featured #COVID19UG #Caretakers @MinofHealthUG #StaySafe #StaySafe #SocialDistancing #Kabale #SundayThoughts #PalmSunday #News,2020-04-05 15:49:52+00:00,#COVID19 #ChimpReportsNews #UgandaNews #Uganda #Featured #COVID19UG #Caretakers #StaySafe #StaySafe #SocialDistancing #Kabale #SundayThoughts #PalmSunday #News,https://twitter.com/ChimpReports/status/1246827401100890116
507,"UCU Complies With Gov't, Suspends Online Easter Semester Exams #ChimpReportsNews #UgandaNews #Uganda #Featured #Education #COVID19UG @UCUniversity @Educ_SportsUg @GovUganda @NCDCgov #COVID #StayHome #StaySafeUG #StayHomeSaveLives #StaySafe #PalmSunday",2020-04-05 15:31:26+00:00,#ChimpReportsNews #UgandaNews #Uganda #Featured #Education #COVID19UG #COVID #StayHome #StayHome #StaySafeUG #StayHomeSaveLives #StaySafe #PalmSunday,https://twitter.com/ChimpReports/status/1246822763135893504
508,"CDFU working with MOH in the #COVID19UG response through CDFU Toll free Hotline 0800 200 600 . #STAYSAFEUG , @MinofHealthUG @unwomenuganda @UNinUganda @UNAIDS_UG",2020-04-05 15:19:31+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/CDFUUG/status/1246819765236219905
509,As youths we should take personal responsibility in the fight against #COVID19UG in response to the @MinofHealthUG measures #StayHomeStaySafe,2020-04-05 15:15:56+00:00,#COVID19UG #StayHomeStaySafe,https://twitter.com/segawa_brian1/status/1246818864907853825
510,"Someone please give us an update; Did the joggers at the by pass 'work out' today? Did LDU show up? If yes, how did it go? #COVID19UG",2020-04-05 14:54:04+00:00,#COVID19UG,https://twitter.com/noelaUg1/status/1246813358524977152
511,Everything was going on well....and then @LFC tried to win the premier league. #COVID19UG,2020-04-05 14:27:36+00:00,#COVID19UG,https://twitter.com/GilbertAdima/status/1246806698100248576
512,After #COVID19UG,2020-04-05 14:22:51+00:00,#COVID19UG,https://twitter.com/wasibirogers/status/1246805505756012544
513,Following The President's Directive on Scientific Weddings... #COVID19UG ,2020-04-05 14:19:04+00:00,#COVID19UG,https://twitter.com/MwishoPd/status/1246804551530876928
514,"Congolese Catholic John Bosco Bakunzi, 36, prays alone to celebrate Palm Sunday at a building under construction where he works as a gatekeeper in Kampala, President directed all public to stay home and closure of all places of worship including churches to curb #COVID19UG ",2020-04-05 13:08:42+00:00,#COVID19UG,https://twitter.com/Katumbabadru1/status/1246786842822877188
515,The 2-4m distancing clearance requirement? Our security people really think they are above #COVID19UG,2020-04-05 12:20:04+00:00,#COVID19UG,https://twitter.com/JenifaOchwo/status/1246774604212953089
516,The silence was making me go crazy. Now making noise for every1 just to feel abit normal. (Loud reggae music) #COVID19UG,2020-04-05 12:19:51+00:00,#COVID19UG,https://twitter.com/boogie_amara/status/1246774549795962880
517,@BOU_Official should encourage financial institutions to work with borrowers to restructure their debts if the rule on liquidity is upheld in order to protect depositors' interests. @JuliusMukunda @mofpedU @Parliament_Ug @MatiaK5 @UgandaMediaCent #COVID19UG #STAYSAFEUG,2020-04-05 11:49:31+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/CSBAGUGANDA/status/1246766917928566789
518,Does the yaka metre always move this fast or it's just mine. Should someone talk to UMEME or I keep my eyes on it for now? #COVID19UG,2020-04-05 11:42:59+00:00,#COVID19UG,https://twitter.com/ibrakira/status/1246765273132269568
519,"@MoICT_Ug and @NITAUganda1 in partnership with Veritas Interactive Ltd, Have introduced a USSD helpline *260#free on @mtnug and @Airtel_Ug #COVID19UG @MinofHealthUG",2020-04-05 11:25:53+00:00,#COVID19UG,https://twitter.com/UgHealthcreFed/status/1246760970787135488
520,"If the outbreak started in #Africa, the story wouldn't be any different. We're equally flouting #COVID19UG #quarantine &amp; #lockdown #SafetyGuidelines. Due to limited #healthcare capacity, it would've been more worse. #PPEs #Ventilators #ICUCapacity etc",2020-04-05 11:19:46+00:00,#Africa #COVID19UG #quarantine #lockdown #SafetyGuidelines #healthcare #PPEs #Ventilators #ICUCapacity,https://twitter.com/NansinguzaJ/status/1246759428952666113
521,Have you checked on your landlord lately? How is Ze? #COVID19UG,2020-04-05 11:14:14+00:00,#COVID19UG,https://twitter.com/kydiaoliv/status/1246758039576870912
522,"It’s such a dry season for sports journalists... but I think that they can tell some interesting stories from the people playing board games across villages. It’s hard to take a stroll and not meet people playing matatu, chess, monopoly, or ludo #COVID19UG #TheLockdown",2020-04-05 11:08:12+00:00,#COVID19UG #TheLockdown,https://twitter.com/MissMuhindo/status/1246756520265691136
523,The implications the #COVID19 pandemic on women need to be addressed #GenderAndCOVID #COVID19UG #COVID19 @SeniorCymo @patriciamunabi @Mulongo77 @ElliotOrizaarwa @justusatwooki @joaninar @BahatiJoan @StellaAbwalo,2020-04-05 10:58:04+00:00,#COVID19 #GenderAndCOVID #COVID19UG #COVID19,https://twitter.com/FOWODE_UGANDA/status/1246753970888101889
524,Telephone numbers to report errant security personnel #COVID19UG ,2020-04-05 10:04:37+00:00,#COVID19UG,https://twitter.com/BSenfuka/status/1246740517146279937
525,"Fellow Ugandans—I thank you for the good efforts to prevent #COVID19UG . How’ve, we seem to have lost truck with undermining the enemy before a total defeat—Playing football &amp; house parties are a great risk we have rendered our lives ! Let’s refocus please. #StaySafeStayHome",2020-04-05 10:03:32+00:00,#COVID19UG #StaySafeStayHome,https://twitter.com/RSKmoses/status/1246740243505651712
526,"Victoria: Mummy, our Gotv subscription has ended. Me: I noticed. Her: Are you going to renew? Me: I am not working. ‍ #Gofitninedeen uchi. #COVID19UG",2020-04-05 09:45:24+00:00,#Gofitninedeen #COVID19UG,https://twitter.com/kydiaoliv/status/1246735681801588739
527,Naalya Namugongo Road in the last few days... See pictures attached. God forgive us for our sins and bring #COVID19 #COVID19UG to an end. We claim full good health and quick recovery of all the sick in your Mighty Name-Amen. Thank you God. ,2020-04-05 09:43:54+00:00,#COVID19 #COVID19UG,https://twitter.com/ekahat1/status/1246735305450946566
528,See happiness at last year #NyegeNyegeFest . Do you think #COVID19UG will let us enjoy #NyegeNyege2020 in peace?,2020-04-05 09:28:10+00:00,#NyegeNyegeFest #COVID19UG #NyegeNyege2020,https://twitter.com/MadMudokolo/status/1246731344845176833
529,"Binge watching is the only way to avoid binge eating. Watch more, eat less! #COVID19UG",2020-04-05 09:22:41+00:00,#COVID19UG,https://twitter.com/AElesu/status/1246729965762199556
530,Little did we know that doom was coming. When we ever survive this #COVID19UG wagwess we should officially close this gu year with another #RCNYE and just move on to 2021. Sikyo @97fmRadiocity,2020-04-05 09:15:04+00:00,#COVID19UG #RCNYE,https://twitter.com/MadMudokolo/status/1246728048784834561
531,Please join this important Twitter chat with @GNBU19 tomorrow from 11.00am-1.00pm. #EndChildMarriage #COVID19UG ,2020-04-05 08:34:59+00:00,#EndChildMarriage #COVID19UG,https://twitter.com/RugbyTackling/status/1246717959978057730
532,"What went wrong? Ugandans aren't sensitized about #covid19UG, was @KagutaMuseveni's rubric dictatorial, do we just have a problem with following instructions? As a teacher, I have failed my country. #Covid19Walkout",2020-04-05 08:34:09+00:00,#covid19UG #Covid19Walkout,https://twitter.com/ug_teacher/status/1246717749851598849
533,"Archbishop of Kampala, Cyprian Kizito Lwanga applauds health workers for doing a great work to counter the spread of #Coranavirus Pandemic. He spoke during mass held on #PalmSunday2020 at Rubaga Cathedral. #ChimpReportsNews #COVID19UG #COVID2019 #StaySafeStayHome",2020-04-05 08:17:46+00:00,#Coranavirus #PalmSunday2020 #ChimpReportsNews #COVID19UG #COVID2019 #StaySafeStayHome,https://twitter.com/ChimpReports/status/1246713627404652551
534,"Teacher Kiirya as found in his room. RIP comrade Such tragedies, I wish we start contributing something to help struggling colleagues. We could have saved that life.. So many teachers are struggling silently to make do with life. #COVID19UG #PrimeMinister #foodsecurity",2020-04-05 08:15:18+00:00,#COVID19UG #PrimeMinister #foodsecurity,https://twitter.com/ug_teacher/status/1246713008484765697
535,MUHIMBISE GEORGE: In defence of the street vendors - http://tinyurl.com/usts4ta #CoronaVirus #covid19UG #MUHIMBISEGEORGE #streetvendors #News,2020-04-05 07:53:01+00:00,#CoronaVirus #covid19UG #MUHIMBISEGEORGE #streetvendors #News,https://twitter.com/watchdogug/status/1246707400981217280
536,Ever noticed how amazing the space you rent for whatever purpose looks amazing just when your budget for it is threatened? #COVID19UG,2020-04-05 07:46:52+00:00,#COVID19UG,https://twitter.com/kydiaoliv/status/1246705850456117249
537,"@NIRA_Ug, can you help? Please reach out. @cbukuwa thank you for making sure they let his family know. @nbstv @ntvuganda @newvisionwire @SolomonSerwanjj @FrankWALUSIMBI please help spread the word. #COVID19UG #COVID2019",2020-04-05 07:29:54+00:00,#COVID19UG #COVID2019,https://twitter.com/Ksharonnie/status/1246701583846576128
538,RT bamulanzeki: Households in kisenyi village urban council 1 were the first to receive #COVID19UG food relief from government of Uganda #Qurantine #STAYSAFEUG #StaySafeStayHome observerug https://ift.tt/2JDHpH8 #DoItFromHome #dothefive,2020-04-05 07:03:19+00:00,#COVID19UG #Qurantine #STAYSAFEUG #StaySafeStayHome #DoItFromHome #dothefive,https://twitter.com/wt_lambert/status/1246694892757270528
539,Tan Group Donates Protective Gear to Health Workers Fighting #COVID19 #ChimpReportsNews #Uganda #COVID19UG #UgandaNews #Featured #TanGroup #HealthWorkers @MinofHealthUG @GovUganda #WashYourHands #StayHomeSaveLives #STAYSAFEUG #PalmSunday #News,2020-04-05 06:46:31+00:00,#COVID19 #ChimpReportsNews #Uganda #COVID19UG #UgandaNews #Featured #TanGroup #HealthWorkers #WashYourHands #WashYourHands #StayHomeSaveLives #STAYSAFEUG #PalmSunday #News,https://twitter.com/ChimpReports/status/1246690664403910657
540,"M7 by far is the only president who ever had the best intentions for this country ""IN THE BEGINNING"" #Covid19UG ",2020-04-05 06:27:23+00:00,#Covid19UG,https://twitter.com/Joshuakanyii/status/1246685850982920192
541,"The leaders and the led bona bafanagana, i don't know why? Ebintu byabwe byakupangilila yo so,so bad! Mbu, duyiro....#Covid19UG will drill them..",2020-04-05 04:33:08+00:00,#Covid19UG,https://twitter.com/gyezimania/status/1246657099716857857
542,Now everyone thinks watching #MoneyHeist is being cool You can watch it without informing the whole globe we already have enough information of other things #COVID19UG,2020-04-05 02:10:52+00:00,#MoneyHeist #COVID19UG,https://twitter.com/PuppySisto/status/1246621294352834560
543,#KabuletaSpeaks #COVID19UG #COVID2019,2020-04-04 23:39:10+00:00,#KabuletaSpeaks #COVID19UG #COVID2019,https://twitter.com/agathacheye/status/1246583118812905472
544,#COVID2019 #coronavirussweden #COVID19UG ,2020-04-04 23:36:55+00:00,#COVID2019 #coronavirussweden #COVID19UG,https://twitter.com/agathacheye/status/1246582553005481984
545,@PoliceUg @KagutaMuseveni @AKasingye @MinofHealthUG @DianaAtwine save Ugandans #STAYSAFEUG #COVID19UG @CapitalFMUganda this jogging thing on the bypass nooo,2020-04-04 20:55:19+00:00,#STAYSAFEUG #COVID19UG,https://twitter.com/AtukundaJoanna/status/1246541883008061442
546,"Being a marketer/influencer puts you in a position that people will always look up to you get more information about #COVID19UG and how to go about it Your Twitter account can make difference, Empathize, Educate, comfort and be the example Stay Home #UOTTweetChat",2020-04-04 20:01:39+00:00,#COVID19UG #UOTTweetChat,https://twitter.com/UotTweetChat/status/1246528378561331203
547,"Your excellllence @KagutaMuseveni i appreciate the efforts against #COVID19UG but am requesting we don't grant the wishes of becoming lab rats to the whites. If we are to get vaccines, we need approved and veryfied ones. Thanks. #AfricansAreNotGuineaPigs",2020-04-04 19:24:58+00:00,#COVID19UG #AfricansAreNotGuineaPigs,https://twitter.com/ComAshaba/status/1246519146600378369
548,"Consider that these children did NOT die of #COVID19UG but rather because after 34 years of ""steady progress"" #Uganda has NO emergency services and NO national ambulance service. We have big dark VXs though. This is why I'm not impressed by our leaders giggles, laughs or jokes.",2020-04-04 19:02:54+00:00,#COVID19UG #Uganda,https://twitter.com/JenifaOchwo/status/1246513593836765190
549,#COVID19: Quarantined returnees declare 'hunger strike' to protest extra 14-day stay. Gov't announced that if one of the quarantined persons tests positive for #coronavirus they begin counting the #quarantine afresh https://observer.ug/news/headlines/64148-covid-19-quarantined-returnees-declare-hunger-strike #Uganda #COVID19UG ,2020-04-04 18:47:41+00:00,#COVID19 #coronavirus #quarantine #Uganda #COVID19UG,https://twitter.com/observerug/status/1246509765926064128
550,All today's 398 samples have tested NEGATIVE for #COVID19. #Uganda's confirmed cases stands at 48 #coronavirus #COVID19UG ,2020-04-04 18:37:22+00:00,#COVID19 #Uganda #coronavirus #COVID19UG,https://twitter.com/observerug/status/1246507169916129280
551,"@Sudhirntv , tonight’s heartbreaking story about the orphanage and the challenges they’re currently facing because of #COVID19UG - do you know if they’re among those who’ll receive food supplies from the govt oba twekolemu omulimu? @ntvuganda",2020-04-04 18:28:41+00:00,#COVID19UG,https://twitter.com/pkatushabe/status/1246504984612651011
552,"All 398 samples tested NEGATIVE for COVID-19 today, Saturday 4th April. The total number of confirmed cases in #Uganda is 48. #COVID19UG #SocialDistancing #lockdown #StayHome #Uganda #COVID19 #comms #comms4good",2020-04-04 18:25:03+00:00,#Uganda #COVID19UG #SocialDistancing #lockdown #StayHome #StayHome #Uganda #COVID19 #comms #comms4good,https://twitter.com/PRAU_Uganda/status/1246504067138019329
553,Glory goes back to God! 398 samples tested today all NEGATIVE to #COVID19UG,2020-04-04 18:20:49+00:00,#COVID19UG,https://twitter.com/NabaasaInnocent/status/1246503004930482177
554,"As @Parliament_Ug discusses the Supplementary budget on #COVID19UG response, there are specific gender issues that should be considered @EOC_UG @mofpedU @MinofHealthUG @OPMUganda @OPMDINU1 @FOWODE_UGANDA @acfode @CEDOVIPuganda @unwomenuganda @SwedeninUG @UNDPUganda @JuliusMukunda",2020-04-04 18:16:59+00:00,#COVID19UG,https://twitter.com/CSBAGUGANDA/status/1246502037505953797
555, #COVID19UG UPDATE Tests negative from all the 398 samples tested today Uganda's confirmed positive cases still stands at 48. ,2020-04-04 18:12:30+00:00,#COVID19UG,https://twitter.com/Jadwong/status/1246500910701912070
556,#StaySafeUG #COVID19UG ,2020-04-04 18:06:26+00:00,#StaySafeUG #COVID19UG,https://twitter.com/UNICEFUganda/status/1246499385300733956
557,#COVID19UG Update: All 398 samples collected today tested negative according to a press release by the Director General of health services. #NTVNews @ntvuganda,2020-04-04 18:05:12+00:00,#COVID19UG #NTVNews,https://twitter.com/MwesigyeWalter/status/1246499074553061376
558, 0/398 tests #COVID19UG https://twitter.com/MinofHealthUG/status/1246497142736326656,2020-04-04 18:04:35+00:00,#COVID19UG,https://twitter.com/Pamela_Irocc/status/1246498916088061953
559,Track those already in population we need to survive #COVID19UG,2020-04-04 18:02:55+00:00,#COVID19UG,https://twitter.com/KKarim02/status/1246498496619909120
560,Photos of market vendors sleeping at their stalls as a directive from #M7Address to curb the spread of #COVID19UG. #Uganda : Badru Katumba,2020-04-04 17:34:50+00:00,#M7Address #COVID19UG #Uganda,https://twitter.com/BwahaDenise/status/1246491430895353856
561,After receiving your 6kgs of Posho from gov't. @DouglasLwangaUg @nbsafter5 @mckatsug @gaetanokagwa @MarcusKwikiriza #COVID19UG #staysafe,2020-04-04 17:27:13+00:00,#COVID19UG #staysafe,https://twitter.com/ajstylzmusic/status/1246489515889504257
562,One of the beneficiaries of the @GovUganda's food distribution programme of 6kgs of maize flour and 3kgs of beans per head #COVID19UG #LockdownUg,2020-04-04 17:00:38+00:00,#COVID19UG #LockdownUg,https://twitter.com/ikyomuhendo/status/1246482823625801734
